en_text,vi_text,type
"The container, weighing 5,250.75 kg, departed the facility at 14:30 on November 15, 2023, arriving 48 hours later.","Thùng hàng, nặng 5.250,75 kg, đã rời khỏi cơ sở vào lúc 14:30 ngày 15 tháng 11 năm 2023, và đến nơi sau 48 giờ.",hallu_numbers
"We project annual revenue growth of 7.8% for Fiscal Year 2025, translating to a potential gross income of $2.75 billion.","Chúng tôi dự kiến tăng trưởng doanh thu hàng năm là 7,8% cho Năm Tài khóa 2025, tương đương với tổng thu nhập tiềm năng là 2,75 tỷ đô la.",hallu_numbers
"Server response time averaged 45 milliseconds (ms) on December 5th, maintaining a 99.99% uptime for the entire month.","Thời gian phản hồi của máy chủ trung bình là 45 mili giây (ms) vào ngày 5 tháng 12, duy trì thời gian hoạt động 99,99% trong suốt cả tháng.",hallu_numbers
"The project budget was increased by $200,000.50 on February 29, 2024, exceeding the initial allocation by 1.5%.","Ngân sách dự án đã được tăng thêm 200.000,50 đô la vào ngày 29 tháng 2 năm 2024, vượt mức phân bổ ban đầu 1,5%.",hallu_numbers
"Sales volume on Black Friday, November 29, increased by a staggering 55.0% compared to the previous week's average of $950,000.","Khối lượng bán hàng vào Thứ Sáu Đen tối, ngày 29 tháng 11, đã tăng đáng kinh ngạc 55,0% so với mức trung bình 950.000 đô la của tuần trước.",hallu_numbers
"During the late 1990s, the federal interest rate hovered around 5.5% to 6.25%, stabilizing by December 31, 1999.","Trong suốt cuối những năm 1990, lãi suất liên bang dao động từ 5,5% đến 6,25%, ổn định vào ngày 31 tháng 12 năm 1999.",hallu_numbers
"The insurance premium deduction rate decreased from 0.8% to 0.75% effective midnight, July 1st, 2025.","Tỷ lệ khấu trừ phí bảo hiểm đã giảm từ 0,8% xuống 0,75% có hiệu lực từ nửa đêm, ngày 1 tháng 7 năm 2025.",hallu_numbers
"We shipped 1,250 boxes, totaling 1,800.25 kg, completing the order requirement by 18:00 on October 10th.","Chúng tôi đã vận chuyển 1.250 hộp, tổng cộng 1.800,25 kg, hoàn thành yêu cầu đơn hàng trước 18:00 ngày 10 tháng 10.",hallu_numbers
"Investment in R&D spiked 35.4% year-over-year in 2023, consuming $75.6 million of the allocated $100 million budget.","Đầu tư vào R&D tăng mạnh 35,4% so với cùng kỳ năm 2023, tiêu tốn 75,6 triệu đô la trong ngân sách 100 triệu đô la được phân bổ.",hallu_numbers
"The average commuting distance for employees is 18.5 km, with 60% of staff arriving before the official start time of 08:30.","Khoảng cách đi lại trung bình của nhân viên là 18,5 km, với 60% nhân viên đến trước giờ bắt đầu chính thức là 08:30.",hallu_numbers
"System downtime on April 12th was minimal, lasting only 15.5 minutes, leading to a service credit refund of $1,200.50 for affected clients.","Thời gian ngừng hoạt động của hệ thống vào ngày 12 tháng 4 là tối thiểu, chỉ kéo dài 15,5 phút, dẫn đến việc hoàn lại tín dụng dịch vụ 1.200,50 đô la cho các khách hàng bị ảnh hưởng.",hallu_numbers
"The pilot program achieved a success rate of 98.7% across 5,000 test cycles conducted between March 1 and March 31.","Chương trình thí điểm đạt tỷ lệ thành công 98,7% qua 5.000 chu kỳ thử nghiệm được thực hiện từ ngày 1 tháng 3 đến ngày 31 tháng 3.",hallu_numbers
"Capital expenditure for the new factory increased by 4.25% in January 2026, pushing the final build cost to $3.5 billion.","Chi tiêu vốn cho nhà máy mới đã tăng 4,25% vào tháng 1 năm 2026, đẩy chi phí xây dựng cuối cùng lên 3,5 tỷ đô la.",hallu_numbers
"Inventory shrinkage was only 0.05% in Q4 2023, far better than the previous quarter's recorded loss of $15,000.","Mức hao hụt hàng tồn kho chỉ là 0,05% trong Quý 4 năm 2023, tốt hơn nhiều so với khoản lỗ được ghi nhận 15.000 đô la của quý trước.",hallu_numbers
"We processed 120 customer calls between 09:00 AM and 10:00 AM, maintaining an average handle time (AHT) of 3.25 minutes.","Chúng tôi đã xử lý 120 cuộc gọi của khách hàng từ 09:00 sáng đến 10:00 sáng, duy trì thời gian xử lý trung bình (AHT) là 3,25 phút.",hallu_numbers
"The autonomous vehicle logged 4,500 km in October 2024, consuming 0.05% more energy per kilometer compared to the previous 30-day period.","Phương tiện tự hành đã ghi nhận 4.500 km vào tháng 10 năm 2024, tiêu thụ nhiều hơn 0,05% năng lượng trên mỗi km so với khoảng thời gian 30 ngày trước đó.",hallu_numbers
"Q4 2023 revenue reached $15.8 million, marking a 7.03% sequential increase from the $14.76 million recorded in Q3.","Doanh thu Quý 4 năm 2023 đạt 15,8 triệu đô la, đánh dấu mức tăng trưởng liên tiếp 7,03% so với mức 14,76 triệu đô la được ghi nhận trong Quý 3.",hallu_numbers
"By 10:30 AM on January 15, the investment portfolio valuation dropped $1,200.50, reflecting a minor 0.05% dip.","Tính đến 10:30 sáng ngày 15 tháng 1, định giá danh mục đầu tư đã giảm 1.200,50 đô la, phản ánh mức giảm nhỏ 0,05%.",hallu_numbers
"The late 1990s project budget was adjusted down by 1.25%, ultimately costing $4.5 billion by December 31, 1999.","Ngân sách dự án cuối những năm 1990 đã được điều chỉnh giảm 1,25%, với tổng chi phí cuối cùng là 4,5 tỷ đô la tính đến ngày 31 tháng 12 năm 1999.",hallu_numbers
"Shipment 77A, processed at 02:00, contained 2,550 kg of raw material, exceeding the 2024 target weight by 18.9%.","Lô hàng 77A, được xử lý lúc 02:00, chứa 2.550 kg nguyên liệu thô, vượt mục tiêu trọng lượng năm 2024 là 18,9%.",hallu_numbers
"The new delivery route, audited on 05/20/2025, spans 345.8 km, reducing fuel consumption efficiency by 3.4% compared to the old path.","Tuyến giao hàng mới, được kiểm toán vào ngày 20/05/2025, dài 345,8 km, giúp giảm hiệu suất tiêu thụ nhiên liệu 3,4% so với tuyến đường cũ.",hallu_numbers
"Starting March 1st, 2026, the base rate increased to $35.75 per hour, requiring 150% pay for overtime past 6:00 PM.","Bắt đầu từ ngày 01 tháng 3 năm 2026, mức lương cơ bản tăng lên 35,75 đô la mỗi giờ, yêu cầu thanh toán 150% cho thời gian làm thêm sau 6:00 tối.",hallu_numbers
"Inventory write-offs in July totaled $789,999.00, representing a 20.25% decrease from the $990,000 recorded in June.","Giá trị xóa sổ hàng tồn kho trong tháng Bảy đạt tổng cộng 789.999,00 đô la, giảm 20,25% so với 990.000 đô la được ghi nhận trong tháng Sáu.",hallu_numbers
"The federal allocation for infrastructure in Fiscal Year 2027 is $2.15 trillion, of which 65% must be spent before 11:59 PM, September 30.","Ngân sách liên bang phân bổ cho cơ sở hạ tầng trong Năm tài chính 2027 là 2,15 nghìn tỷ đô la, trong đó 65% phải được chi tiêu trước 11:59 tối, ngày 30 tháng 9.",hallu_numbers
"Data transmission peaked at 14:45 local time, averaging 5.8 GB per second, exceeding the maximum permitted threshold by 0.99%.","Việc truyền dữ liệu đạt đỉnh vào lúc 14:45 giờ địa phương, đạt trung bình 5,8 GB mỗi giây, vượt quá ngưỡng tối đa cho phép là 0,99%.",hallu_numbers
"Global gold reserves, measured on 08/01/2028, stood at 33,888.7 tonnes, showing a 0.77% gain over the prior year’s measurement.","Dự trữ vàng toàn cầu, được đo vào ngày 01/08/2028, ở mức 33.888,7 tấn, cho thấy mức tăng 0,77% so với số liệu đo lường của năm trước.",hallu_numbers
"Usage dropped by 85% after the 04:00 AM server migration on October 10th, resulting in $3,200.55 savings in cloud computing costs.","Mức sử dụng giảm 85% sau khi di chuyển máy chủ lúc 04:00 sáng ngày 10 tháng 10, dẫn đến tiết kiệm 3.200,55 đô la chi phí điện toán đám mây.",hallu_numbers
"The target for deficit reduction by 2030 is 10.5 trillion JPY, which translates to $75.5 billion based on the exchange rate observed at 16:00 UTC.","Mục tiêu giảm thâm hụt vào năm 2030 là 10,5 nghìn tỷ JPY, tương đương 75,5 tỷ đô la dựa trên tỷ giá hối đoái được quan sát lúc 16:00 UTC.",hallu_numbers
"The manufacturing yield improved from 92.1% to 94.6% within three days, starting 8:00 AM, Monday, November 5th.","Sản lượng sản xuất đã cải thiện từ 92,1% lên 94,6% trong vòng ba ngày, bắt đầu từ 8:00 sáng, Thứ Hai, ngày 5 tháng 11.",hallu_numbers
"The regulatory fine, issued on 01/01/2029, was $5,000,000.00, due to non-compliance concerning 45% of the security protocols enforced since 2028.","Khoản phạt theo quy định, được ban hành vào ngày 01/01/2029, là 5.000.000,00 đô la, do không tuân thủ 45% các quy trình bảo mật được thực thi kể từ năm 2028.",hallu_numbers
"Material X must weigh exactly 1.05 kg per cubic meter, and the successful test completion rate was 99.99% as of 11:30 PM.","Vật liệu X phải nặng chính xác 1,05 kg trên mỗi mét khối, và tỷ lệ hoàn thành thử nghiệm thành công là 99,99% tính đến 11:30 tối.",hallu_numbers
"Company Z captured 60.1% of the market share by June 30, 2022, securing $8.3 million in new recurring revenue.","Công ty Z đã chiếm 60,1% thị phần tính đến ngày 30 tháng 6 năm 2022, đảm bảo 8,3 triệu đô la doanh thu định kỳ mới.",hallu_numbers
"Fuel consumption averaged 1.5 liters per 100 km, but increased by 0.8% during the peak hours between 5:00 PM and 7:00 PM.","Mức tiêu thụ nhiên liệu trung bình là 1,5 lít trên 100 km, nhưng đã tăng 0,8% trong giờ cao điểm từ 5:00 chiều đến 7:00 tối.",hallu_numbers
"A 2.5% surcharge was applied to all international transactions exceeding $500,000.00 completed after 00:00 UTC on Tuesday.","Phụ phí 2,5% đã được áp dụng cho tất cả các giao dịch quốc tế vượt quá 500.000,00 đô la được hoàn thành sau 00:00 UTC vào Thứ Ba.",hallu_numbers
"The bond portfolio purchased in the early 2000s, originally valued at $99.99 million, yielded an annual return of only 0.15% by 2021.","Danh mục trái phiếu được mua vào đầu những năm 2000, ban đầu được định giá 99,99 triệu đô la, chỉ mang lại lợi suất hàng năm là 0,15% tính đến năm 2021.",hallu_numbers
"Equipment depreciation was calculated at 12.08% for the fiscal year ending 09/30/2024, lowering the asset book value by $45,789,000.00.","Khấu hao thiết bị được tính là 12,08% cho năm tài chính kết thúc vào ngày 30/09/2024, làm giảm giá trị sổ sách tài sản 45.789.000,00 đô la.",hallu_numbers
"By December 31, 2023, the total outstanding loan balance reached $14.75 million, reflecting a 12.05% growth since the start of the fiscal year.","Tính đến ngày 31 tháng 12 năm 2023, tổng dư nợ cho vay đạt 14,75 triệu đô la, phản ánh mức tăng trưởng 12,05% kể từ đầu năm tài chính.",hallu_numbers
"The delivery drone, scheduled for takeoff at 09:30 AM, can carry a maximum payload of 4.5 kg over a distance of 15.8 km.","Máy bay giao hàng không người lái, dự kiến cất cánh lúc 09:30 sáng, có thể mang tải trọng tối đa 4,5 kg trên quãng đường 15,8 km.",hallu_numbers
"In the late 1990s, the company invested $3.5 billion, yet annual returns only averaged a marginal 0.05% due to market volatility.","Vào cuối những năm 1990, công ty đã đầu tư 3,5 tỷ đô la, nhưng lợi nhuận hàng năm chỉ đạt mức trung bình cận biên là 0,05% do sự biến động của thị trường.",hallu_numbers
"At 14:00 on June 15, 2024, the stock price dropped to its lowest point of the day, valuing a single share at $1,200.50.","Lúc 14:00 ngày 15 tháng 6 năm 2024, giá cổ phiếu đã giảm xuống mức thấp nhất trong ngày, định giá một cổ phiếu đơn lẻ là 1.200,50 đô la.",hallu_numbers
"Inventory shrinkage was reported at 8.75% for Q3 2023, equating to 520.45 cubic meters of lost material.","Tỷ lệ hao hụt hàng tồn kho được báo cáo là 8,75% trong Quý 3 năm 2023, tương đương với 520,45 mét khối vật liệu bị mất.",hallu_numbers
"The facility operates 24/7, processing 15,000 units per shift, resulting in a 33.3% increase in efficiency since January 1st.","Cơ sở này hoạt động 24/7, xử lý 15.000 đơn vị mỗi ca, dẫn đến mức tăng 33,3% về hiệu quả kể từ ngày 1 tháng 1.",hallu_numbers
"Total sales volume for the week ending November 10 was $789,123.45, surpassing the target by 4.15%.","Tổng khối lượng bán hàng trong tuần kết thúc vào ngày 10 tháng 11 là 789.123,45 đô la, vượt mục tiêu 4,15%.",hallu_numbers
"The migration process, which began at 01:00 AM, involved moving 950.8 gigabytes of data with a success rate of 99.99%.","Quá trình di chuyển, bắt đầu lúc 01:00 sáng, liên quan đến việc chuyển 950,8 gigabyte dữ liệu với tỷ lệ thành công là 99,99%.",hallu_numbers
"A 0.75% inflation adjustment was applied to salaries effective July 1, leading to an average increase of $1,550.25 per employee.","Việc điều chỉnh lạm phát 0,75% đã được áp dụng cho tiền lương có hiệu lực từ ngày 1 tháng 7, dẫn đến mức tăng trung bình 1.550,25 đô la cho mỗi nhân viên.",hallu_numbers
"The data transfer rate reached 500 megabits per second by 11:45 AM on February 1st, 2024, an improvement of 45.9%.","Tốc độ truyền dữ liệu đạt 500 megabit mỗi giây lúc 11:45 sáng ngày 1 tháng 2 năm 2024, một sự cải thiện 45,9%.",hallu_numbers
"The project deadline was extended to March 30, requiring an additional 1,800 man-hours and boosting the total budget by 1.8%.","Thời hạn dự án đã được gia hạn đến ngày 30 tháng 3, đòi hỏi thêm 1.800 giờ công lao động và tăng tổng ngân sách thêm 1,8%.",hallu_numbers
